record_num,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,country
17,0.35,https://api.spotify.com/v1/audio-analysis/3Tc57t9l2O8FwQZtQOvPXK,0.939,179889,0.305,3Tc57t9l2O8FwQZtQOvPXK,0.000169,8,0.105,-10.952,0,0.354,100.029,4,https://api.spotify.com/v1/tracks/3Tc57t9l2O8FwQZtQOvPXK,audio_features,spotify:track:3Tc57t9l2O8FwQZtQOvPXK,0.563,Iceland
18,0.271,https://api.spotify.com/v1/audio-analysis/4u7EnebtmKWzUH433cf5Qv,0.414,354320,0.404,4u7EnebtmKWzUH433cf5Qv,0.0,0,0.3,-9.928,0,0.0499,71.105,4,https://api.spotify.com/v1/tracks/4u7EnebtmKWzUH433cf5Qv,audio_features,spotify:track:4u7EnebtmKWzUH433cf5Qv,0.224,Iceland
19,0.051,https://api.spotify.com/v1/audio-analysis/6TqXcAFInzjp0bODyvrWEq,0.901,197573,0.4,6TqXcAFInzjp0bODyvrWEq,0.0,0,0.0599,-8.575,1,0.126,135.984,4,https://api.spotify.com/v1/tracks/6TqXcAFInzjp0bODyvrWEq,audio_features,spotify:track:6TqXcAFInzjp0bODyvrWEq,0.346,Iceland
20,0.299,https://api.spotify.com/v1/audio-analysis/2rbDhOo9Fh61Bbu23T2qCk,0.553,210200,0.502,2rbDhOo9Fh61Bbu23T2qCk,0.0,0,0.764,-5.972,1,0.0409,129.976,4,https://api.spotify.com/v1/tracks/2rbDhOo9Fh61Bbu23T2qCk,audio_features,spotify:track:2rbDhOo9Fh61Bbu23T2qCk,0.296,Iceland
21,0.639,https://api.spotify.com/v1/audio-analysis/2S1LebN6AXXQqJolBxlWgO,0.694,281500,0.664,2S1LebN6AXXQqJolBxlWgO,0.0,2,0.0929,-4.649,1,0.05,95.941,4,https://api.spotify.com/v1/tracks/2S1LebN6AXXQqJolBxlWgO,audio_features,spotify:track:2S1LebN6AXXQqJolBxlWgO,0.676,Iceland
22,0.0324,https://api.spotify.com/v1/audio-analysis/4Sib57MmYGJzSvkW84jTwh,0.715,193040,0.832,4Sib57MmYGJzSvkW84jTwh,0.0,0,0.112,-4.08,1,0.0502,91.006,4,https://api.spotify.com/v1/tracks/4Sib57MmYGJzSvkW84jTwh,audio_features,spotify:track:4Sib57MmYGJzSvkW84jTwh,0.66,Iceland
23,0.745,https://api.spotify.com/v1/audio-analysis/0rzNMzZsubFcXSEh7dnem7,0.524,221093,0.397,0rzNMzZsubFcXSEh7dnem7,0.0,0,0.521,-11.936,1,0.405,80.744,4,https://api.spotify.com/v1/tracks/0rzNMzZsubFcXSEh7dnem7,audio_features,spotify:track:0rzNMzZsubFcXSEh7dnem7,0.552,Iceland
24,0.00175,https://api.spotify.com/v1/audio-analysis/0lnIJmgcUpEpe4AZACjayW,0.775,232560,0.598,0lnIJmgcUpEpe4AZACjayW,4.44e-06,2,0.253,-7.274,1,0.0535,129.988,4,https://api.spotify.com/v1/tracks/0lnIJmgcUpEpe4AZACjayW,audio_features,spotify:track:0lnIJmgcUpEpe4AZACjayW,0.356,Iceland
25,0.00532,https://api.spotify.com/v1/audio-analysis/6g0Orsxv6glTJCt4cHsRsQ,0.896,206080,0.621,6g0Orsxv6glTJCt4cHsRsQ,0.0,5,0.196,-6.857,0,0.237,121.966,4,https://api.spotify.com/v1/tracks/6g0Orsxv6glTJCt4cHsRsQ,audio_features,spotify:track:6g0Orsxv6glTJCt4cHsRsQ,0.818,Iceland
26,0.0433,https://api.spotify.com/v1/audio-analysis/0pxNyJJiL2zZZ5GgJ4JhsQ,0.516,260440,0.637,0pxNyJJiL2zZZ5GgJ4JhsQ,3.89e-06,6,0.11,-8.832,1,0.0632,138.011,4,https://api.spotify.com/v1/tracks/0pxNyJJiL2zZZ5GgJ4JhsQ,audio_features,spotify:track:0pxNyJJiL2zZZ5GgJ4JhsQ,0.324,Iceland
27,0.392,https://api.spotify.com/v1/audio-analysis/7oAuqs6akGnPU3Tb00ZmyM,0.574,322000,0.573,7oAuqs6akGnPU3Tb00ZmyM,2.16e-05,11,0.0933,-7.079,1,0.085,136.304,4,https://api.spotify.com/v1/tracks/7oAuqs6akGnPU3Tb00ZmyM,audio_features,spotify:track:7oAuqs6akGnPU3Tb00ZmyM,0.626,Iceland
28,0.273,https://api.spotify.com/v1/audio-analysis/71OvX5NNLrmz7rpq1ANTQn,0.643,287987,0.503,71OvX5NNLrmz7rpq1ANTQn,0.0,7,0.349,-8.37,1,0.216,90.886,4,https://api.spotify.com/v1/tracks/71OvX5NNLrmz7rpq1ANTQn,audio_features,spotify:track:71OvX5NNLrmz7rpq1ANTQn,0.598,Iceland
29,0.0105,https://api.spotify.com/v1/audio-analysis/78eouBKVRyhbSzJwChr6QM,0.614,233667,0.686,78eouBKVRyhbSzJwChr6QM,1.36e-06,9,0.184,-6.483,0,0.21,136.537,4,https://api.spotify.com/v1/tracks/78eouBKVRyhbSzJwChr6QM,audio_features,spotify:track:78eouBKVRyhbSzJwChr6QM,0.645,Iceland
30,0.0376,https://api.spotify.com/v1/audio-analysis/7aBxcRw77817BrkdPChAGY,0.437,289760,0.803,7aBxcRw77817BrkdPChAGY,0.0,2,0.683,-6.412,1,0.305,84.378,4,https://api.spotify.com/v1/tracks/7aBxcRw77817BrkdPChAGY,audio_features,spotify:track:7aBxcRw77817BrkdPChAGY,0.406,Iceland
31,0.934,https://api.spotify.com/v1/audio-analysis/1NJcg626wLln4pGHpiV7mf,0.351,200186,0.296,1NJcg626wLln4pGHpiV7mf,0.0,4,0.095,-10.109,0,0.0333,115.284,4,https://api.spotify.com/v1/tracks/1NJcg626wLln4pGHpiV7mf,audio_features,spotify:track:1NJcg626wLln4pGHpiV7mf,0.12,Iceland
32,0.000804,https://api.spotify.com/v1/audio-analysis/1JBqLoGfH1LnGTE0wzAatU,0.569,178920,0.672,1JBqLoGfH1LnGTE0wzAatU,1.56e-05,4,0.0902,-9.721,0,0.0755,109.918,3,https://api.spotify.com/v1/tracks/1JBqLoGfH1LnGTE0wzAatU,audio_features,spotify:track:1JBqLoGfH1LnGTE0wzAatU,0.482,Iceland
33,0.0558,https://api.spotify.com/v1/audio-analysis/3Jc12VoBo7GQkdejqJBO0c,0.977,214013,0.536,3Jc12VoBo7GQkdejqJBO0c,0.000131,8,0.114,-7.535,1,0.0551,119.996,4,https://api.spotify.com/v1/tracks/3Jc12VoBo7GQkdejqJBO0c,audio_features,spotify:track:3Jc12VoBo7GQkdejqJBO0c,0.884,Iceland
34,0.188,https://api.spotify.com/v1/audio-analysis/26GnxoD96MovRqYDa0fqUr,0.781,177369,0.486,26GnxoD96MovRqYDa0fqUr,0.000319,9,0.119,-8.509,1,0.0665,123.009,4,https://api.spotify.com/v1/tracks/26GnxoD96MovRqYDa0fqUr,audio_features,spotify:track:26GnxoD96MovRqYDa0fqUr,0.193,Iceland
35,0.67,https://api.spotify.com/v1/audio-analysis/4I6E6Tku36NOmDNL7LcIw9,0.703,197013,0.439,4I6E6Tku36NOmDNL7LcIw9,2.43e-05,2,0.0771,-9.358,1,0.266,80.892,4,https://api.spotify.com/v1/tracks/4I6E6Tku36NOmDNL7LcIw9,audio_features,spotify:track:4I6E6Tku36NOmDNL7LcIw9,0.333,Iceland
36,0.125,https://api.spotify.com/v1/audio-analysis/6FRoRSdJqU7wFb8XW7B0oR,0.861,189042,0.443,6FRoRSdJqU7wFb8XW7B0oR,0.0,11,0.0844,-7.289,0,0.2,100.033,4,https://api.spotify.com/v1/tracks/6FRoRSdJqU7wFb8XW7B0oR,audio_features,spotify:track:6FRoRSdJqU7wFb8XW7B0oR,0.853,Iceland
37,0.161,https://api.spotify.com/v1/audio-analysis/71dVVh8uCnG4u6GhCoXitz,0.691,178195,0.709,71dVVh8uCnG4u6GhCoXitz,0.0,7,0.123,-6.907,1,0.0409,156.174,4,https://api.spotify.com/v1/tracks/71dVVh8uCnG4u6GhCoXitz,audio_features,spotify:track:71dVVh8uCnG4u6GhCoXitz,0.807,Iceland
38,0.438,https://api.spotify.com/v1/audio-analysis/3iKA4ktpRpLEk0TBUTNKUL,0.702,277653,0.311,3iKA4ktpRpLEk0TBUTNKUL,2.01e-05,9,0.119,-9.2,1,0.0511,119.95,4,https://api.spotify.com/v1/tracks/3iKA4ktpRpLEk0TBUTNKUL,audio_features,spotify:track:3iKA4ktpRpLEk0TBUTNKUL,0.134,Iceland
39,0.0858,https://api.spotify.com/v1/audio-analysis/1YC7llsHtz0ScDtiLEVHZG,0.889,271043,0.602,1YC7llsHtz0ScDtiLEVHZG,0.0,11,0.0935,-9.513,0,0.108,115.055,4,https://api.spotify.com/v1/tracks/1YC7llsHtz0ScDtiLEVHZG,audio_features,spotify:track:1YC7llsHtz0ScDtiLEVHZG,0.849,Iceland
40,0.283,https://api.spotify.com/v1/audio-analysis/2wvXdb6skBuQLo0bcdEo8S,0.823,124732,0.549,2wvXdb6skBuQLo0bcdEo8S,0.0,10,0.0855,-8.632,0,0.148,90.001,4,https://api.spotify.com/v1/tracks/2wvXdb6skBuQLo0bcdEo8S,audio_features,spotify:track:2wvXdb6skBuQLo0bcdEo8S,0.781,Iceland
41,0.0728,https://api.spotify.com/v1/audio-analysis/3exeDMzpbICkSCkZnz8Puh,0.557,223429,0.728,3exeDMzpbICkSCkZnz8Puh,0.015,1,0.114,-6.892,0,0.0555,104.918,4,https://api.spotify.com/v1/tracks/3exeDMzpbICkSCkZnz8Puh,audio_features,spotify:track:3exeDMzpbICkSCkZnz8Puh,0.326,Iceland
42,0.212,https://api.spotify.com/v1/audio-analysis/0RqvzJVa3bWHIzif8hPfVJ,0.89,192470,0.599,0RqvzJVa3bWHIzif8hPfVJ,0.000489,10,0.295,-9.692,0,0.258,99.972,4,https://api.spotify.com/v1/tracks/0RqvzJVa3bWHIzif8hPfVJ,audio_features,spotify:track:0RqvzJVa3bWHIzif8hPfVJ,0.778,Iceland
43,0.049,https://api.spotify.com/v1/audio-analysis/3boMRV9etBbzumzaC8X53j,0.801,212000,0.692,3boMRV9etBbzumzaC8X53j,0.0,9,0.834,-8.38,0,0.176,124.946,4,https://api.spotify.com/v1/tracks/3boMRV9etBbzumzaC8X53j,audio_features,spotify:track:3boMRV9etBbzumzaC8X53j,0.707,Iceland
44,0.16,https://api.spotify.com/v1/audio-analysis/22T77jHO0W90C6fWTiLamv,0.757,300413,0.63,22T77jHO0W90C6fWTiLamv,4.14e-06,6,0.347,-5.986,0,0.141,149.903,4,https://api.spotify.com/v1/tracks/22T77jHO0W90C6fWTiLamv,audio_features,spotify:track:22T77jHO0W90C6fWTiLamv,0.892,Iceland
45,0.388,https://api.spotify.com/v1/audio-analysis/08T6PcG04UfYckjm1bDcov,0.837,155238,0.649,08T6PcG04UfYckjm1bDcov,2.11e-06,11,0.122,-9.164,0,0.351,125.95,4,https://api.spotify.com/v1/tracks/08T6PcG04UfYckjm1bDcov,audio_features,spotify:track:08T6PcG04UfYckjm1bDcov,0.331,Iceland
46,0.0384,https://api.spotify.com/v1/audio-analysis/4OSdc34FbsNO5PmjuPDXRS,0.872,138706,0.727,4OSdc34FbsNO5PmjuPDXRS,0.00361,1,0.0505,-8.163,1,0.0512,122.013,4,https://api.spotify.com/v1/tracks/4OSdc34FbsNO5PmjuPDXRS,audio_features,spotify:track:4OSdc34FbsNO5PmjuPDXRS,0.536,Iceland
47,0.345,https://api.spotify.com/v1/audio-analysis/1a2uPdv5ZwwCqqmvAiddqN,0.689,191360,0.579,1a2uPdv5ZwwCqqmvAiddqN,0.0,10,0.138,-7.901,0,0.0929,162.046,4,https://api.spotify.com/v1/tracks/1a2uPdv5ZwwCqqmvAiddqN,audio_features,spotify:track:1a2uPdv5ZwwCqqmvAiddqN,0.343,Iceland
48,0.286,https://api.spotify.com/v1/audio-analysis/5vGYwcRknZl60ZsFtncBa6,0.838,146853,0.721,5vGYwcRknZl60ZsFtncBa6,0.0,1,0.103,-6.17,1,0.234,75.534,4,https://api.spotify.com/v1/tracks/5vGYwcRknZl60ZsFtncBa6,audio_features,spotify:track:5vGYwcRknZl60ZsFtncBa6,0.689,Iceland
49,0.448,https://api.spotify.com/v1/audio-analysis/5p2DLgv9wFOn12RfZShqjI,0.891,145333,0.771,5p2DLgv9wFOn12RfZShqjI,0.0,4,0.106,-6.832,1,0.418,145.953,4,https://api.spotify.com/v1/tracks/5p2DLgv9wFOn12RfZShqjI,audio_features,spotify:track:5p2DLgv9wFOn12RfZShqjI,0.767,Iceland
0,0.328,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,0.701,194088,0.425,2Fxmhks0bxGSBdJ92vM42m,0.13,7,0.1,-10.965,1,0.375,135.128,4,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,audio_features,spotify:track:2Fxmhks0bxGSBdJ92vM42m,0.562,Indonesia
1,0.556,https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,0.76,158040,0.479,3KkXRkHbMCARz0aVfEt68P,0.0,2,0.0703,-5.574,1,0.0466,89.911,4,https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P,audio_features,spotify:track:3KkXRkHbMCARz0aVfEt68P,0.913,Indonesia
2,0.0427,https://api.spotify.com/v1/audio-analysis/4y3OI86AEP6PQoDE6olYhO,0.842,181040,0.734,4y3OI86AEP6PQoDE6olYhO,0.0,1,0.106,-5.065,0,0.0588,137.958,4,https://api.spotify.com/v1/tracks/4y3OI86AEP6PQoDE6olYhO,audio_features,spotify:track:4y3OI86AEP6PQoDE6olYhO,0.952,Indonesia
3,0.0923,https://api.spotify.com/v1/audio-analysis/5KawlOMHjWeUjQtnuRs22c,0.645,229773,0.862,5KawlOMHjWeUjQtnuRs22c,0.0,11,0.192,-4.757,0,0.0965,119.991,4,https://api.spotify.com/v1/tracks/5KawlOMHjWeUjQtnuRs22c,audio_features,spotify:track:5KawlOMHjWeUjQtnuRs22c,0.798,Indonesia
4,0.297,https://api.spotify.com/v1/audio-analysis/5p7ujcrUXASCNwRaWNHR1C,0.752,201661,0.488,5p7ujcrUXASCNwRaWNHR1C,9.11e-06,6,0.0936,-7.05,1,0.0705,136.041,4,https://api.spotify.com/v1/tracks/5p7ujcrUXASCNwRaWNHR1C,audio_features,spotify:track:5p7ujcrUXASCNwRaWNHR1C,0.533,Indonesia
5,0.0691,https://api.spotify.com/v1/audio-analysis/25sgk305KZfyuqVBQIahim,0.719,187436,0.704,25sgk305KZfyuqVBQIahim,0.0,1,0.166,-4.724,1,0.0476,133.002,4,https://api.spotify.com/v1/tracks/25sgk305KZfyuqVBQIahim,audio_features,spotify:track:25sgk305KZfyuqVBQIahim,0.628,Indonesia
6,0.45,https://api.spotify.com/v1/audio-analysis/6Qs4SXO9dwPj5GKvVOv8Ki,0.741,171030,0.52,6Qs4SXO9dwPj5GKvVOv8Ki,1.97e-06,8,0.222,-7.513,1,0.0656,102.998,4,https://api.spotify.com/v1/tracks/6Qs4SXO9dwPj5GKvVOv8Ki,audio_features,spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,0.347,Indonesia
7,0.371,https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B,0.572,215733,0.385,2VxeLyX666F8uXCJ0dZF8B,0.0,7,0.231,-6.362,1,0.0308,95.799,4,https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B,audio_features,spotify:track:2VxeLyX666F8uXCJ0dZF8B,0.323,Indonesia
8,0.229,https://api.spotify.com/v1/audio-analysis/3e9HZxeyfWwjeyPAMmWSSQ,0.717,207320,0.653,3e9HZxeyfWwjeyPAMmWSSQ,0.0,1,0.101,-5.634,1,0.0658,106.966,4,https://api.spotify.com/v1/tracks/3e9HZxeyfWwjeyPAMmWSSQ,audio_features,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,0.412,Indonesia
9,0.176,https://api.spotify.com/v1/audio-analysis/7COXchtUOMd6uIT6HvmRaI,0.599,162583,0.733,7COXchtUOMd6uIT6HvmRaI,0.0,11,0.242,-7.058,1,0.203,102.211,4,https://api.spotify.com/v1/tracks/7COXchtUOMd6uIT6HvmRaI,audio_features,spotify:track:7COXchtUOMd6uIT6HvmRaI,0.534,Indonesia
10,0.0623,https://api.spotify.com/v1/audio-analysis/5icOoE6VgqFKohjWWNp0Ac,0.791,156347,0.565,5icOoE6VgqFKohjWWNp0Ac,0.0,5,0.156,-3.933,0,0.0439,99.961,4,https://api.spotify.com/v1/tracks/5icOoE6VgqFKohjWWNp0Ac,audio_features,spotify:track:5icOoE6VgqFKohjWWNp0Ac,0.181,Indonesia
11,0.592,https://api.spotify.com/v1/audio-analysis/6ocbgoVGwYJhOv1GgI9NsF,0.778,178627,0.317,6ocbgoVGwYJhOv1GgI9NsF,0.0,1,0.0881,-10.732,0,0.334,140.048,4,https://api.spotify.com/v1/tracks/6ocbgoVGwYJhOv1GgI9NsF,audio_features,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,0.327,Indonesia
12,0.153,https://api.spotify.com/v1/audio-analysis/4w8niZpiMy6qz1mntFA5uM,0.841,212500,0.798,4w8niZpiMy6qz1mntFA5uM,3.33e-06,1,0.0618,-4.206,0,0.229,95.948,4,https://api.spotify.com/v1/tracks/4w8niZpiMy6qz1mntFA5uM,audio_features,spotify:track:4w8niZpiMy6qz1mntFA5uM,0.591,Indonesia
13,0.0209,https://api.spotify.com/v1/audio-analysis/4n7jnSxVLd8QioibtTDBDq,0.509,193798,0.689,4n7jnSxVLd8QioibtTDBDq,0.0,1,0.301,-4.929,0,0.102,170.087,4,https://api.spotify.com/v1/tracks/4n7jnSxVLd8QioibtTDBDq,audio_features,spotify:track:4n7jnSxVLd8QioibtTDBDq,0.297,Indonesia
14,0.0754,https://api.spotify.com/v1/audio-analysis/0uUNN1nSoUx1A4fkDCWDQ7,0.684,184296,0.677,0uUNN1nSoUx1A4fkDCWDQ7,0.0,6,0.133,-4.034,1,0.0464,130.141,4,https://api.spotify.com/v1/tracks/0uUNN1nSoUx1A4fkDCWDQ7,audio_features,spotify:track:0uUNN1nSoUx1A4fkDCWDQ7,0.595,Indonesia
15,0.051,https://api.spotify.com/v1/audio-analysis/6TqXcAFInzjp0bODyvrWEq,0.901,197573,0.4,6TqXcAFInzjp0bODyvrWEq,0.0,0,0.0599,-8.575,1,0.126,135.984,4,https://api.spotify.com/v1/tracks/6TqXcAFInzjp0bODyvrWEq,audio_features,spotify:track:6TqXcAFInzjp0bODyvrWEq,0.346,Indonesia
16,0.00791,https://api.spotify.com/v1/audio-analysis/7ql71hBakyMi0Lxiq3Mugs,0.51,226747,0.835,7ql71hBakyMi0Lxiq3Mugs,0.0,3,0.219,-4.673,1,0.0447,140.024,4,https://api.spotify.com/v1/tracks/7ql71hBakyMi0Lxiq3Mugs,audio_features,spotify:track:7ql71hBakyMi0Lxiq3Mugs,0.435,Indonesia
17,0.125,https://api.spotify.com/v1/audio-analysis/5hnbE5BF2e8BCk9OMR1UVC,0.58,224225,0.858,5hnbE5BF2e8BCk9OMR1UVC,0.0,8,0.0502,-5.212,1,0.114,174.039,3,https://api.spotify.com/v1/tracks/5hnbE5BF2e8BCk9OMR1UVC,audio_features,spotify:track:5hnbE5BF2e8BCk9OMR1UVC,0.475,Indonesia
18,0.0372,https://api.spotify.com/v1/audio-analysis/2BgEsaKNfHUdlh97KmvFyo,0.697,186987,0.683,2BgEsaKNfHUdlh97KmvFyo,0.0,1,0.137,-2.881,0,0.117,96.133,4,https://api.spotify.com/v1/tracks/2BgEsaKNfHUdlh97KmvFyo,audio_features,spotify:track:2BgEsaKNfHUdlh97KmvFyo,0.603,Indonesia
19,0.0324,https://api.spotify.com/v1/audio-analysis/4Sib57MmYGJzSvkW84jTwh,0.715,193040,0.832,4Sib57MmYGJzSvkW84jTwh,0.0,0,0.112,-4.08,1,0.0502,91.006,4,https://api.spotify.com/v1/tracks/4Sib57MmYGJzSvkW84jTwh,audio_features,spotify:track:4Sib57MmYGJzSvkW84jTwh,0.66,Indonesia
20,0.601,https://api.spotify.com/v1/audio-analysis/18uwL0vNUanqZH0ro2QcOP,0.794,181613,0.188,18uwL0vNUanqZH0ro2QcOP,0.0,0,0.637,-11.957,1,0.0523,93.967,4,https://api.spotify.com/v1/tracks/18uwL0vNUanqZH0ro2QcOP,audio_features,spotify:track:18uwL0vNUanqZH0ro2QcOP,0.64,Indonesia
21,0.639,https://api.spotify.com/v1/audio-analysis/2S1LebN6AXXQqJolBxlWgO,0.694,281500,0.664,2S1LebN6AXXQqJolBxlWgO,0.0,2,0.0929,-4.649,1,0.05,95.941,4,https://api.spotify.com/v1/tracks/2S1LebN6AXXQqJolBxlWgO,audio_features,spotify:track:2S1LebN6AXXQqJolBxlWgO,0.676,Indonesia
22,0.196,https://api.spotify.com/v1/audio-analysis/0lks2Kt9veMOFEAPN0fsqN,0.423,195840,0.634,0lks2Kt9veMOFEAPN0fsqN,0.0,6,0.189,-5.877,0,0.0578,150.978,4,https://api.spotify.com/v1/tracks/0lks2Kt9veMOFEAPN0fsqN,audio_features,spotify:track:0lks2Kt9veMOFEAPN0fsqN,0.467,Indonesia
23,0.795,https://api.spotify.com/v1/audio-analysis/4OBZT9EnhYIV17t4pGw7ig,0.473,209400,0.371,4OBZT9EnhYIV17t4pGw7ig,0.0,4,0.109,-10.219,0,0.0405,75.208,4,https://api.spotify.com/v1/tracks/4OBZT9EnhYIV17t4pGw7ig,audio_features,spotify:track:4OBZT9EnhYIV17t4pGw7ig,0.413,Indonesia
24,0.918,https://api.spotify.com/v1/audio-analysis/69vToJ9BMbbLlFZo7k7A7B,0.331,204326,0.235,69vToJ9BMbbLlFZo7k7A7B,0.0,10,0.137,-7.7,1,0.0299,171.232,3,https://api.spotify.com/v1/tracks/69vToJ9BMbbLlFZo7k7A7B,audio_features,spotify:track:69vToJ9BMbbLlFZo7k7A7B,0.218,Indonesia
25,0.269,https://api.spotify.com/v1/audio-analysis/1ZLrDPgR7mvuTco3rQK8Pk,0.737,192453,0.747,1ZLrDPgR7mvuTco3rQK8Pk,0.0,10,0.219,-4.818,1,0.0323,105.943,4,https://api.spotify.com/v1/tracks/1ZLrDPgR7mvuTco3rQK8Pk,audio_features,spotify:track:1ZLrDPgR7mvuTco3rQK8Pk,0.447,Indonesia
26,0.0861,https://api.spotify.com/v1/audio-analysis/2wVDWtLKXunswWecARNILj,0.751,169567,0.642,2wVDWtLKXunswWecARNILj,0.0,3,0.0953,-5.165,0,0.087,95.045,4,https://api.spotify.com/v1/tracks/2wVDWtLKXunswWecARNILj,audio_features,spotify:track:2wVDWtLKXunswWecARNILj,0.388,Indonesia
27,0.131,https://api.spotify.com/v1/audio-analysis/6SRWhUJcD2YKahCwHavz3X,0.43,211680,0.606,6SRWhUJcD2YKahCwHavz3X,0.0,4,0.173,-5.115,0,0.0431,169.988,4,https://api.spotify.com/v1/tracks/6SRWhUJcD2YKahCwHavz3X,audio_features,spotify:track:6SRWhUJcD2YKahCwHavz3X,0.123,Indonesia
28,0.00116,https://api.spotify.com/v1/audio-analysis/0GU5GuJQQEnnREO2FxnVPT,0.79,199874,0.853,0GU5GuJQQEnnREO2FxnVPT,4.23e-05,11,0.329,-4.564,0,0.0665,124.998,4,https://api.spotify.com/v1/tracks/0GU5GuJQQEnnREO2FxnVPT,audio_features,spotify:track:0GU5GuJQQEnnREO2FxnVPT,0.713,Indonesia
29,0.727,https://api.spotify.com/v1/audio-analysis/1Hy1CBFRXYvFL7eJT5MLlG,0.59,255625,0.263,1Hy1CBFRXYvFL7eJT5MLlG,0.0,9,0.117,-10.006,1,0.0283,135.927,4,https://api.spotify.com/v1/tracks/1Hy1CBFRXYvFL7eJT5MLlG,audio_features,spotify:track:1Hy1CBFRXYvFL7eJT5MLlG,0.325,Indonesia
30,0.172,https://api.spotify.com/v1/audio-analysis/3id2EVGKc3eFAMn9nFnB0r,0.538,205440,0.409,3id2EVGKc3eFAMn9nFnB0r,0.0,9,0.11,-6.581,0,0.0505,171.838,4,https://api.spotify.com/v1/tracks/3id2EVGKc3eFAMn9nFnB0r,audio_features,spotify:track:3id2EVGKc3eFAMn9nFnB0r,0.265,Indonesia
31,0.598,https://api.spotify.com/v1/audio-analysis/3FcCAFQj4bLpfxo8gj1kk9,0.558,207700,0.374,3FcCAFQj4bLpfxo8gj1kk9,0.0,5,0.108,-12.425,1,0.0471,99.953,4,https://api.spotify.com/v1/tracks/3FcCAFQj4bLpfxo8gj1kk9,audio_features,spotify:track:3FcCAFQj4bLpfxo8gj1kk9,0.217,Indonesia
32,0.788,https://api.spotify.com/v1/audio-analysis/25qm0qQzdRkWe96BKuaiHt,0.665,325947,0.276,25qm0qQzdRkWe96BKuaiHt,0.0,7,0.099,-11.053,1,0.026,130.07,4,https://api.spotify.com/v1/tracks/25qm0qQzdRkWe96BKuaiHt,audio_features,spotify:track:25qm0qQzdRkWe96BKuaiHt,0.299,Indonesia
33,0.306,https://api.spotify.com/v1/audio-analysis/66wRGrt1HmeVa1wtnWMj6C,0.703,218406,0.291,66wRGrt1HmeVa1wtnWMj6C,0.0,11,0.113,-7.109,1,0.0278,96.058,4,https://api.spotify.com/v1/tracks/66wRGrt1HmeVa1wtnWMj6C,audio_features,spotify:track:66wRGrt1HmeVa1wtnWMj6C,0.449,Indonesia
34,0.32,https://api.spotify.com/v1/audio-analysis/4pUCKHjJ4Ijewc37rRrvHn,0.738,189052,0.861,4pUCKHjJ4Ijewc37rRrvHn,0.00175,2,0.325,-4.141,1,0.237,131.974,4,https://api.spotify.com/v1/tracks/4pUCKHjJ4Ijewc37rRrvHn,audio_features,spotify:track:4pUCKHjJ4Ijewc37rRrvHn,0.58,Indonesia
35,0.587,https://api.spotify.com/v1/audio-analysis/31DB7WsYqarEOUSQUzMLt8,0.364,263747,0.466,31DB7WsYqarEOUSQUzMLt8,0.0,2,0.192,-8.27,1,0.0268,79.939,4,https://api.spotify.com/v1/tracks/31DB7WsYqarEOUSQUzMLt8,audio_features,spotify:track:31DB7WsYqarEOUSQUzMLt8,0.575,Indonesia
36,0.685,https://api.spotify.com/v1/audio-analysis/1xRP7GwKppuawKo4CbiTl2,0.689,202552,0.35,1xRP7GwKppuawKo4CbiTl2,0.0,11,0.106,-7.773,1,0.0349,88.022,4,https://api.spotify.com/v1/tracks/1xRP7GwKppuawKo4CbiTl2,audio_features,spotify:track:1xRP7GwKppuawKo4CbiTl2,0.528,Indonesia
37,0.673,https://api.spotify.com/v1/audio-analysis/37uQDKOul7QOmRFB6kiYyO,0.578,218523,0.529,37uQDKOul7QOmRFB6kiYyO,3.31e-06,7,0.16,-7.752,1,0.0281,89.957,4,https://api.spotify.com/v1/tracks/37uQDKOul7QOmRFB6kiYyO,audio_features,spotify:track:37uQDKOul7QOmRFB6kiYyO,0.407,Indonesia
38,0.983,https://api.spotify.com/v1/audio-analysis/58jm1c4IKMFIFoj2Yi3WRB,0.608,211087,0.169,58jm1c4IKMFIFoj2Yi3WRB,0.00128,0,0.0673,-12.149,1,0.037,107.779,3,https://api.spotify.com/v1/tracks/58jm1c4IKMFIFoj2Yi3WRB,audio_features,spotify:track:58jm1c4IKMFIFoj2Yi3WRB,0.21,Indonesia
39,0.156,https://api.spotify.com/v1/audio-analysis/1MdjZzEInrmDBXf8zs0nKS,0.658,288707,0.539,1MdjZzEInrmDBXf8zs0nKS,0.0106,8,0.106,-12.051,1,0.026,125.041,4,https://api.spotify.com/v1/tracks/1MdjZzEInrmDBXf8zs0nKS,audio_features,spotify:track:1MdjZzEInrmDBXf8zs0nKS,0.536,Indonesia
