,acousticness,analysis_url,danceability,duration_ms,energy,genre,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,year
89,0.369,https://api.spotify.com/v1/audio-analysis/7wqSzGeodspE3V6RBD5W8L,0.689,229526,0.481,"['hip hop', 'pittsburgh rap', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",7wqSzGeodspE3V6RBD5W8L,1.03e-06,10,0.0649,-7.503,1,0.0815,80.025,4,https://api.spotify.com/v1/tracks/7wqSzGeodspE3V6RBD5W8L,audio_features,spotify:track:7wqSzGeodspE3V6RBD5W8L,0.283,2015
90,0.124,https://api.spotify.com/v1/audio-analysis/6RsWqX8zABZLhZydXxEFOm,0.702,213520,0.77,"['canadian contemporary r&b', 'canadian pop', 'pop', 'rap']",6RsWqX8zABZLhZydXxEFOm,0.0,9,0.103,-5.416,0,0.0482,107.951,4,https://api.spotify.com/v1/tracks/6RsWqX8zABZLhZydXxEFOm,audio_features,spotify:track:6RsWqX8zABZLhZydXxEFOm,0.593,2015
91,0.0113,https://api.spotify.com/v1/audio-analysis/2igkt5sVPBzrLXKWR98rFF,0.572,215187,0.813,"['indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock']",2igkt5sVPBzrLXKWR98rFF,0.0,5,0.244,-3.717,0,0.0454,124.049,4,https://api.spotify.com/v1/tracks/2igkt5sVPBzrLXKWR98rFF,audio_features,spotify:track:2igkt5sVPBzrLXKWR98rFF,0.352,2015
92,0.634,https://api.spotify.com/v1/audio-analysis/7dS5EaCoMnN7DzlpT6aRn2,0.566,241688,0.664,"['folk-pop', 'irish singer-songwriter', 'pop']",7dS5EaCoMnN7DzlpT6aRn2,0.0,4,0.116,-5.303,0,0.0464,128.945,4,https://api.spotify.com/v1/tracks/7dS5EaCoMnN7DzlpT6aRn2,audio_features,spotify:track:7dS5EaCoMnN7DzlpT6aRn2,0.437,2015
93,0.259,https://api.spotify.com/v1/audio-analysis/3SaIsrEzrQGDcG1jCeaK8q,0.711,199387,0.774,"['australian pop', 'dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'uk pop', 'viral pop', 'dance pop', 'pop', 'post-teen pop', 'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop']",3SaIsrEzrQGDcG1jCeaK8q,0.0,0,0.371,-3.391,0,0.0922,150.032,4,https://api.spotify.com/v1/tracks/3SaIsrEzrQGDcG1jCeaK8q,audio_features,spotify:track:3SaIsrEzrQGDcG1jCeaK8q,0.715,2015
94,0.417,https://api.spotify.com/v1/audio-analysis/4WGyY671Z37inSpCTBJoIm,0.66,252227,0.372,"['canadian contemporary r&b', 'canadian pop', 'pop', 'rap']",4WGyY671Z37inSpCTBJoIm,0.0,2,0.0954,-6.025,0,0.0314,119.946,3,https://api.spotify.com/v1/tracks/4WGyY671Z37inSpCTBJoIm,audio_features,spotify:track:4WGyY671Z37inSpCTBJoIm,0.432,2015
95,0.0322,https://api.spotify.com/v1/audio-analysis/33NHr7lu7tCMjK05jUj1v0,0.777,211787,0.898,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'r&b', 'talent show', 'uk pop']",33NHr7lu7tCMjK05jUj1v0,0.0,4,0.313,-4.461,1,0.0581,111.996,4,https://api.spotify.com/v1/tracks/33NHr7lu7tCMjK05jUj1v0,audio_features,spotify:track:33NHr7lu7tCMjK05jUj1v0,0.866,2015
96,0.434,https://api.spotify.com/v1/audio-analysis/2Pavqy0vPxGilGe0IIetdP,0.707,218228,0.771,"['australian indie', 'australian pop']",2Pavqy0vPxGilGe0IIetdP,0.0013,7,0.115,-6.275,1,0.0783,142.016,4,https://api.spotify.com/v1/tracks/2Pavqy0vPxGilGe0IIetdP,audio_features,spotify:track:2Pavqy0vPxGilGe0IIetdP,0.437,2015
97,0.411,https://api.spotify.com/v1/audio-analysis/6vZdRrueM9ZEJjx6EWe1XQ,0.879,315693,0.566,['german pop'],6vZdRrueM9ZEJjx6EWe1XQ,0.000128,11,0.0794,-8.789,1,0.0364,114.006,4,https://api.spotify.com/v1/tracks/6vZdRrueM9ZEJjx6EWe1XQ,audio_features,spotify:track:6vZdRrueM9ZEJjx6EWe1XQ,0.673,2015
98,0.0064,https://api.spotify.com/v1/audio-analysis/1T7Htpf1kEvU9Adf8J0ekk,0.687,214840,0.702,"['dance pop', 'pop', 'post-teen pop', 'complextro', 'dance pop', 'edm', 'german techno', 'pop', 'post-teen pop', 'tropical house']",1T7Htpf1kEvU9Adf8J0ekk,4.35e-05,7,0.204,-5.324,0,0.0455,129.956,4,https://api.spotify.com/v1/tracks/1T7Htpf1kEvU9Adf8J0ekk,audio_features,spotify:track:1T7Htpf1kEvU9Adf8J0ekk,0.284,2015
99,0.19,https://api.spotify.com/v1/audio-analysis/6rEzoN8rsbdfyHXAPgpNJG,0.494,218813,0.881,"['pop', 'post-teen pop', 'viral pop']",6rEzoN8rsbdfyHXAPgpNJG,0.000226,9,0.0877,-4.644,1,0.271,187.879,4,https://api.spotify.com/v1/tracks/6rEzoN8rsbdfyHXAPgpNJG,audio_features,spotify:track:6rEzoN8rsbdfyHXAPgpNJG,0.493,2015
100,0.0553,https://api.spotify.com/v1/audio-analysis/5eWgDlp3k6Tb5RD8690s6I,0.744,235493,0.783,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'r&b', 'talent show']",5eWgDlp3k6Tb5RD8690s6I,0.0,1,0.086,-7.077,1,0.0337,120.042,4,https://api.spotify.com/v1/tracks/5eWgDlp3k6Tb5RD8690s6I,audio_features,spotify:track:5eWgDlp3k6Tb5RD8690s6I,0.885,2015
101,0.00937,https://api.spotify.com/v1/audio-analysis/1aKsg5b9sOngINaQXbB0P7,0.472,236133,0.714,['pop'],1aKsg5b9sOngINaQXbB0P7,0.0,1,0.0764,-4.389,0,0.0334,98.992,4,https://api.spotify.com/v1/tracks/1aKsg5b9sOngINaQXbB0P7,audio_features,spotify:track:1aKsg5b9sOngINaQXbB0P7,0.24,2015
102,0.0038,https://api.spotify.com/v1/audio-analysis/0yhPEz5KxlDwckGJaMlZqM,0.383,228360,0.861,"['dance pop', 'pop', 'post-teen pop', 'canadian contemporary r&b', 'canadian pop', 'pop', 'rap']",0yhPEz5KxlDwckGJaMlZqM,0.0,4,0.11,-2.816,0,0.0777,176.084,4,https://api.spotify.com/v1/tracks/0yhPEz5KxlDwckGJaMlZqM,audio_features,spotify:track:0yhPEz5KxlDwckGJaMlZqM,0.48,2015
103,0.299,https://api.spotify.com/v1/audio-analysis/5ca1HyQ5Au4SbPeAMUeOlI,0.481,209546,0.632,"['emo', 'modern rock', 'pop punk']",5ca1HyQ5Au4SbPeAMUeOlI,1.2e-05,5,0.103,-7.056,1,0.0425,147.412,4,https://api.spotify.com/v1/tracks/5ca1HyQ5Au4SbPeAMUeOlI,audio_features,spotify:track:5ca1HyQ5Au4SbPeAMUeOlI,0.44,2015
104,0.0032,https://api.spotify.com/v1/audio-analysis/0xCmwofyCiXdhoBsMSNj2w,0.616,218773,0.768,"['australian pop', 'dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'uk pop', 'viral pop']",0xCmwofyCiXdhoBsMSNj2w,0.0,0,0.427,-6.714,0,0.0781,122.91,4,https://api.spotify.com/v1/tracks/0xCmwofyCiXdhoBsMSNj2w,audio_features,spotify:track:0xCmwofyCiXdhoBsMSNj2w,0.322,2015
105,0.00257,https://api.spotify.com/v1/audio-analysis/6nmz4imkDcmtwMjocAzFSx,0.896,267024,0.623,"['dance pop', 'pop', 'post-teen pop']",6nmz4imkDcmtwMjocAzFSx,0.000258,2,0.039,-8.008,1,0.0571,134.962,4,https://api.spotify.com/v1/tracks/6nmz4imkDcmtwMjocAzFSx,audio_features,spotify:track:6nmz4imkDcmtwMjocAzFSx,0.585,2015
106,0.00346,https://api.spotify.com/v1/audio-analysis/4vS8VaBwJJV5Ry7UFIQuoo,0.723,176561,0.809,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",4vS8VaBwJJV5Ry7UFIQuoo,0.00123,7,0.565,-3.081,0,0.0625,98.007,4,https://api.spotify.com/v1/tracks/4vS8VaBwJJV5Ry7UFIQuoo,audio_features,spotify:track:4vS8VaBwJJV5Ry7UFIQuoo,0.274,2015
107,0.00557,https://api.spotify.com/v1/audio-analysis/6YhDHby2eVeENKJNa7C2z6,0.62,205067,0.828,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'dance pop', 'danish pop', 'electropop', 'pop', 'tropical house', 'dance pop', 'edm', 'electronic trap', 'pop', 'tropical house']",6YhDHby2eVeENKJNa7C2z6,0.000102,10,0.156,-4.685,1,0.0413,122.042,4,https://api.spotify.com/v1/tracks/6YhDHby2eVeENKJNa7C2z6,audio_features,spotify:track:6YhDHby2eVeENKJNa7C2z6,0.564,2015
108,0.031,https://api.spotify.com/v1/audio-analysis/0VYQK5I08homNvX8SRS37R,0.516,209867,0.749,"['canadian pop', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop']",0VYQK5I08homNvX8SRS37R,0.0,5,0.205,-4.091,1,0.0692,125.92,4,https://api.spotify.com/v1/tracks/0VYQK5I08homNvX8SRS37R,audio_features,spotify:track:0VYQK5I08homNvX8SRS37R,0.356,2015
109,0.031,https://api.spotify.com/v1/audio-analysis/0VYQK5I08homNvX8SRS37R,0.516,209867,0.749,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'progressive electro house', 'tropical house']",0VYQK5I08homNvX8SRS37R,0.0,5,0.205,-4.091,1,0.0692,125.92,4,https://api.spotify.com/v1/tracks/0VYQK5I08homNvX8SRS37R,audio_features,spotify:track:0VYQK5I08homNvX8SRS37R,0.356,2015
110,0.14,https://api.spotify.com/v1/audio-analysis/3X38ErFiKgzUxinBlhwuWm,0.713,215613,0.766,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'progressive electro house', 'tropical house']",3X38ErFiKgzUxinBlhwuWm,0.0,9,0.0981,-5.389,0,0.0455,107.984,4,https://api.spotify.com/v1/tracks/3X38ErFiKgzUxinBlhwuWm,audio_features,spotify:track:3X38ErFiKgzUxinBlhwuWm,0.547,2015
111,0.0692,https://api.spotify.com/v1/audio-analysis/6fy2SxEFRlk1CIdlvKRP0m,0.549,212619,0.835,"['canadian contemporary r&b', 'canadian pop', 'pop', 'rap']",6fy2SxEFRlk1CIdlvKRP0m,0.0,2,0.212,-2.632,1,0.0656,126.081,4,https://api.spotify.com/v1/tracks/6fy2SxEFRlk1CIdlvKRP0m,audio_features,spotify:track:6fy2SxEFRlk1CIdlvKRP0m,0.423,2015
112,0.049,https://api.spotify.com/v1/audio-analysis/7pJgjBf82BrUQ3z7HdQvW1,0.619,227360,0.786,"['big room', 'edm', 'electro house', 'pop', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house', 'uplifting trance', 'contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow']",7pJgjBf82BrUQ3z7HdQvW1,0.0,7,0.142,-4.938,0,0.0397,83.048,4,https://api.spotify.com/v1/tracks/7pJgjBf82BrUQ3z7HdQvW1,audio_features,spotify:track:7pJgjBf82BrUQ3z7HdQvW1,0.628,2015
113,0.106,https://api.spotify.com/v1/audio-analysis/0Gi17qCJh9e9RJxLaYkm9l,0.585,260640,0.421,"['dance pop', 'pop', 'post-teen pop']",0Gi17qCJh9e9RJxLaYkm9l,9.54e-06,7,0.14,-9.593,1,0.0707,132.986,3,https://api.spotify.com/v1/tracks/0Gi17qCJh9e9RJxLaYkm9l,audio_features,spotify:track:0Gi17qCJh9e9RJxLaYkm9l,0.24,2015
114,0.65,https://api.spotify.com/v1/audio-analysis/6nRwc5GgNvBMkKaynhQzrm,0.841,207547,0.571,"['canadian contemporary r&b', 'canadian pop', 'pop', 'rap', 'pop', 'uk pop']",6nRwc5GgNvBMkKaynhQzrm,0.00033,5,0.0895,-8.066,0,0.102,125.032,4,https://api.spotify.com/v1/tracks/6nRwc5GgNvBMkKaynhQzrm,audio_features,spotify:track:6nRwc5GgNvBMkKaynhQzrm,0.772,2015
115,0.188,https://api.spotify.com/v1/audio-analysis/6Sr8JkH7XRVk7Dnar9Xsr5,0.681,227709,0.948,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",6Sr8JkH7XRVk7Dnar9Xsr5,0.00103,9,0.149,-4.198,1,0.0607,123.989,4,https://api.spotify.com/v1/tracks/6Sr8JkH7XRVk7Dnar9Xsr5,audio_features,spotify:track:6Sr8JkH7XRVk7Dnar9Xsr5,0.675,2015
116,0.269,https://api.spotify.com/v1/audio-analysis/2wA4C7X7O9hMjuemyHwLgd,0.696,213445,0.694,"['dance pop', 'edm', 'pop', 'tropical house']",2wA4C7X7O9hMjuemyHwLgd,4.36e-06,0,0.0862,-6.631,1,0.0534,154.941,4,https://api.spotify.com/v1/tracks/2wA4C7X7O9hMjuemyHwLgd,audio_features,spotify:track:2wA4C7X7O9hMjuemyHwLgd,0.736,2015
117,0.222,https://api.spotify.com/v1/audio-analysis/2hsza71y54ABzmabyNDtM4,0.884,192381,0.826,"['dance pop', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']",2hsza71y54ABzmabyNDtM4,2.29e-06,11,0.0719,-3.672,0,0.0854,94.997,4,https://api.spotify.com/v1/tracks/2hsza71y54ABzmabyNDtM4,audio_features,spotify:track:2hsza71y54ABzmabyNDtM4,0.466,2015
118,0.00621,https://api.spotify.com/v1/audio-analysis/6izhPbUU3CeMYvTT74YHnb,0.561,238800,0.877,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']",6izhPbUU3CeMYvTT74YHnb,8.11e-06,9,0.28,-2.215,0,0.0659,130.003,4,https://api.spotify.com/v1/tracks/6izhPbUU3CeMYvTT74YHnb,audio_features,spotify:track:6izhPbUU3CeMYvTT74YHnb,0.375,2015
119,0.299,https://api.spotify.com/v1/audio-analysis/00GfiT5AxTNSDQihPeMRkM,0.575,228750,0.75,"['complextro', 'dance pop', 'edm', 'german techno', 'pop', 'post-teen pop', 'tropical house', 'dance pop', 'pop', 'post-teen pop']",00GfiT5AxTNSDQihPeMRkM,0.0,6,0.268,-3.798,0,0.0438,128.091,4,https://api.spotify.com/v1/tracks/00GfiT5AxTNSDQihPeMRkM,audio_features,spotify:track:00GfiT5AxTNSDQihPeMRkM,0.609,2015
120,0.000189,https://api.spotify.com/v1/audio-analysis/7uolkTLavH97itenLjNmx9,0.459,231013,0.741,"['big room', 'dance pop', 'edm', 'pop']",7uolkTLavH97itenLjNmx9,0.0,4,0.481,-6.43,0,0.0495,189.879,4,https://api.spotify.com/v1/tracks/7uolkTLavH97itenLjNmx9,audio_features,spotify:track:7uolkTLavH97itenLjNmx9,0.344,2015
121,0.00441,https://api.spotify.com/v1/audio-analysis/1KK0j3djUgx5tuOMwesdAT,0.586,214746,0.613,['pop'],1KK0j3djUgx5tuOMwesdAT,0.000183,5,0.0853,-5.593,0,0.0386,114.101,4,https://api.spotify.com/v1/tracks/1KK0j3djUgx5tuOMwesdAT,audio_features,spotify:track:1KK0j3djUgx5tuOMwesdAT,0.319,2015
122,0.0528,https://api.spotify.com/v1/audio-analysis/7rVrQF43tH4mI0542hijUC,0.711,167707,0.659,"['dance pop', 'pop', 'post-teen pop', 'r&b']",7rVrQF43tH4mI0542hijUC,0.0,6,0.274,-4.75,1,0.267,102.139,4,https://api.spotify.com/v1/tracks/7rVrQF43tH4mI0542hijUC,audio_features,spotify:track:7rVrQF43tH4mI0542hijUC,0.699,2015
123,0.0141,https://api.spotify.com/v1/audio-analysis/5OfgGVovaV6pd9kQZUSRP7,0.541,203107,0.597,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'viral pop']",5OfgGVovaV6pd9kQZUSRP7,0.0,0,0.0753,-5.876,0,0.0486,151.913,4,https://api.spotify.com/v1/tracks/5OfgGVovaV6pd9kQZUSRP7,audio_features,spotify:track:5OfgGVovaV6pd9kQZUSRP7,0.123,2015
124,0.199,https://api.spotify.com/v1/audio-analysis/2fykwqa2RQzI6nBCwhTfqD,0.783,197800,0.67,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'viral pop']",2fykwqa2RQzI6nBCwhTfqD,0.0,7,0.274,-3.935,1,0.0432,106.05,4,https://api.spotify.com/v1/tracks/2fykwqa2RQzI6nBCwhTfqD,audio_features,spotify:track:2fykwqa2RQzI6nBCwhTfqD,0.842,2015
125,0.0129,https://api.spotify.com/v1/audio-analysis/2woCw59DHRIb1vcyQ2a7Ca,0.7,223107,0.696,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'r&b', 'talent show', 'uk pop']",2woCw59DHRIb1vcyQ2a7Ca,0.0,11,0.488,-3.842,0,0.103,93.066,4,https://api.spotify.com/v1/tracks/2woCw59DHRIb1vcyQ2a7Ca,audio_features,spotify:track:2woCw59DHRIb1vcyQ2a7Ca,0.375,2015
126,0.152,https://api.spotify.com/v1/audio-analysis/0kGXCXZkTMxJU7GXkJdzH0,0.602,220679,0.678,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'viral pop']",0kGXCXZkTMxJU7GXkJdzH0,0.0,5,0.0729,-6.57,0,0.0565,88.992,4,https://api.spotify.com/v1/tracks/0kGXCXZkTMxJU7GXkJdzH0,audio_features,spotify:track:0kGXCXZkTMxJU7GXkJdzH0,0.217,2015
127,0.0205,https://api.spotify.com/v1/audio-analysis/71ywEs45ClmTNRiaJ7YEsr,0.742,189973,0.713,"['dance pop', 'pop', 'post-teen pop', 'east coast hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",71ywEs45ClmTNRiaJ7YEsr,0.0,1,0.059,-5.522,0,0.0303,120.032,4,https://api.spotify.com/v1/tracks/71ywEs45ClmTNRiaJ7YEsr,audio_features,spotify:track:71ywEs45ClmTNRiaJ7YEsr,0.879,2015
128,0.0368,https://api.spotify.com/v1/audio-analysis/2DCwYnfOqAiPfzSBwqQHhd,0.632,206067,0.827,['pop'],2DCwYnfOqAiPfzSBwqQHhd,0.176,2,0.132,-3.409,0,0.0338,134.985,4,https://api.spotify.com/v1/tracks/2DCwYnfOqAiPfzSBwqQHhd,audio_features,spotify:track:2DCwYnfOqAiPfzSBwqQHhd,0.305,2015
129,0.0948,https://api.spotify.com/v1/audio-analysis/1pWcwCBnN5dVSXvosxoGj3,0.823,292640,0.609,"['big room', 'dance pop', 'edm', 'pop']",1pWcwCBnN5dVSXvosxoGj3,0.0,1,0.267,-4.524,1,0.0711,109.734,4,https://api.spotify.com/v1/tracks/1pWcwCBnN5dVSXvosxoGj3,audio_features,spotify:track:1pWcwCBnN5dVSXvosxoGj3,0.721,2015
130,0.0751,https://api.spotify.com/v1/audio-analysis/7IUF0dDdzguaFUwwA9BgDu,0.374,199453,0.82,"['dance pop', 'pop', 'pop rap', 'east coast hip hop', 'electro', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip house', 'new jack swing', 'old school hip hop', 'rap', 'east coast hip hop', 'old school hip hop', 'old school hip hop']",7IUF0dDdzguaFUwwA9BgDu,0.0,0,0.0823,-4.055,1,0.102,122.841,4,https://api.spotify.com/v1/tracks/7IUF0dDdzguaFUwwA9BgDu,audio_features,spotify:track:7IUF0dDdzguaFUwwA9BgDu,0.357,2015
131,0.0737,https://api.spotify.com/v1/audio-analysis/0FiRmnmsaCwTHICjmybeey,0.766,201455,0.786,"['canadian contemporary r&b', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'r&b']",0FiRmnmsaCwTHICjmybeey,0.0,5,0.0765,-5.797,0,0.0828,122.984,4,https://api.spotify.com/v1/tracks/0FiRmnmsaCwTHICjmybeey,audio_features,spotify:track:0FiRmnmsaCwTHICjmybeey,0.667,2015
132,0.0213,https://api.spotify.com/v1/audio-analysis/7jv4Mb21bdd9SDVOm9Fm9l,0.669,229013,0.592,"['house', 'uk house', 'dance pop', 'grime', 'house', 'pop', 'pop rap', 'tropical house', 'electropop', 'hip house', 'house', 'uk funky', 'uk garage']",7jv4Mb21bdd9SDVOm9Fm9l,0.0,11,0.124,-3.968,0,0.0312,98.065,4,https://api.spotify.com/v1/tracks/7jv4Mb21bdd9SDVOm9Fm9l,audio_features,spotify:track:7jv4Mb21bdd9SDVOm9Fm9l,0.447,2015
133,0.727,https://api.spotify.com/v1/audio-analysis/4PFTUmobfA32KQiph7jgYk,0.363,290626,0.482,"['dance pop', 'pop', 'post-teen pop']",4PFTUmobfA32KQiph7jgYk,0.00033,1,0.252,-8.058,0,0.0361,131.457,4,https://api.spotify.com/v1/tracks/4PFTUmobfA32KQiph7jgYk,audio_features,spotify:track:4PFTUmobfA32KQiph7jgYk,0.132,2015
134,0.0023,https://api.spotify.com/v1/audio-analysis/37wqQhWWOkv7PMq17XNW8B,0.651,221035,0.906,"['electropop', 'pop']",37wqQhWWOkv7PMq17XNW8B,1.2e-06,11,0.344,-2.619,1,0.0366,126.036,4,https://api.spotify.com/v1/tracks/37wqQhWWOkv7PMq17XNW8B,audio_features,spotify:track:37wqQhWWOkv7PMq17XNW8B,0.43,2015
135,0.0288,https://api.spotify.com/v1/audio-analysis/2T0cCL6djWkN3mZEb2Smwr,0.448,223269,0.767,"['electro house', 'electronic trap', 'turntablism', 'funk', 'neo soul', 'soul']",2T0cCL6djWkN3mZEb2Smwr,0.105,6,0.103,-2.723,1,0.0536,183.793,4,https://api.spotify.com/v1/tracks/2T0cCL6djWkN3mZEb2Smwr,audio_features,spotify:track:2T0cCL6djWkN3mZEb2Smwr,0.375,2015
136,0.0119,https://api.spotify.com/v1/audio-analysis/1QqVXJhaHXpWHrnaEvTzi1,0.612,283680,0.665,"['australian pop', 'british soul', 'dance pop', 'europop', 'pop', 'post-teen pop', 'r&b', 'talent show', 'uk pop', 'urban contemporary']",1QqVXJhaHXpWHrnaEvTzi1,0.0,11,0.0928,-4.519,0,0.0292,99.989,4,https://api.spotify.com/v1/tracks/1QqVXJhaHXpWHrnaEvTzi1,audio_features,spotify:track:1QqVXJhaHXpWHrnaEvTzi1,0.384,2015
137,0.0223,https://api.spotify.com/v1/audio-analysis/2weNoM00pveAzaPpwyCPgs,0.672,229080,0.593,"['electropop', 'indie electro-pop', 'indie poptimism', 'indie psych-rock', 'vapor soul', 'pop edm']",2weNoM00pveAzaPpwyCPgs,0.0,11,0.214,-4.01,0,0.0304,98.02,4,https://api.spotify.com/v1/tracks/2weNoM00pveAzaPpwyCPgs,audio_features,spotify:track:2weNoM00pveAzaPpwyCPgs,0.438,2015
0,0.922,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,0.422,269560,0.264,"['neo soul', 'pop', 'r&b', 'urban contemporary']",3U4isOIWM3VvDubwSI3y7a,0.0,8,0.132,-7.064,1,0.0322,119.93,4,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,audio_features,spotify:track:3U4isOIWM3VvDubwSI3y7a,0.331,2014
1,0.0291,https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn,0.641,258343,0.922,"['dance pop', 'pop', 'pop rap']",3bidbhpOYeV4knp8AIu8Xn,0.0,2,0.0862,-4.457,1,0.0786,146.078,4,https://api.spotify.com/v1/tracks/3bidbhpOYeV4knp8AIu8Xn,audio_features,spotify:track:3bidbhpOYeV4knp8AIu8Xn,0.847,2014
2,0.0197,https://api.spotify.com/v1/audio-analysis/4VrWlk8IQxevMvERoX08iC,0.399,216120,0.787,"['australian dance', 'australian pop', 'dance pop', 'pop']",4VrWlk8IQxevMvERoX08iC,6.07e-05,1,0.0685,-2.88,1,0.0499,117.089,5,https://api.spotify.com/v1/tracks/4VrWlk8IQxevMvERoX08iC,audio_features,spotify:track:4VrWlk8IQxevMvERoX08iC,0.572,2014
3,0.225,https://api.spotify.com/v1/audio-analysis/4nVBt6MZDDP6tRVdQTgxJg,0.6,245493,0.663,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']",4nVBt6MZDDP6tRVdQTgxJg,0.0,3,0.119,-5.802,1,0.0477,121.07,4,https://api.spotify.com/v1/tracks/4nVBt6MZDDP6tRVdQTgxJg,audio_features,spotify:track:4nVBt6MZDDP6tRVdQTgxJg,0.286,2014
4,0.219,https://api.spotify.com/v1/audio-analysis/5b88tNINg4Q4nrRbrCXUmg,0.647,232720,0.822,"['dance pop', 'pop', 'pop rap']",5b88tNINg4Q4nrRbrCXUmg,0.0,5,0.0908,-4.662,0,0.183,160.019,4,https://api.spotify.com/v1/tracks/5b88tNINg4Q4nrRbrCXUmg,audio_features,spotify:track:5b88tNINg4Q4nrRbrCXUmg,0.962,2014
5,0.0211,https://api.spotify.com/v1/audio-analysis/6YUTL4dYpB9xZO5qExPf05,0.596,222533,0.856,"['edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",6YUTL4dYpB9xZO5qExPf05,0.0178,4,0.141,-3.556,0,0.0346,127.949,4,https://api.spotify.com/v1/tracks/6YUTL4dYpB9xZO5qExPf05,audio_features,spotify:track:6YUTL4dYpB9xZO5qExPf05,0.743,2014
6,0.0384,https://api.spotify.com/v1/audio-analysis/6FE2iI43OZnszFLuLtvvmg,0.72,175427,0.791,"['australian pop', 'dance pop', 'indie cafe pop', 'pop', 'pop rap', 'pop rock', 'post-teen pop', 'viral pop']",6FE2iI43OZnszFLuLtvvmg,0.0,1,0.157,-4.689,1,0.124,102.071,4,https://api.spotify.com/v1/tracks/6FE2iI43OZnszFLuLtvvmg,audio_features,spotify:track:6FE2iI43OZnszFLuLtvvmg,0.756,2014
7,0.0495,https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6,0.612,240400,0.807,"['modern alternative rock', 'modern rock', 'pop']",2QjOHCTQ1Jl3zawyYOpxh6,0.0177,10,0.101,-2.81,1,0.0336,124.053,4,https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6,audio_features,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,0.398,2014
8,0.106,https://api.spotify.com/v1/audio-analysis/2dLLR6qlu5UJ5gk0dKz0h3,0.616,190185,0.432,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'nz pop', 'pop']",2dLLR6qlu5UJ5gk0dKz0h3,0.0,7,0.132,-9.546,1,0.133,84.778,4,https://api.spotify.com/v1/tracks/2dLLR6qlu5UJ5gk0dKz0h3,audio_features,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,0.302,2014
9,0.00713,https://api.spotify.com/v1/audio-analysis/0FDzzruyVECATHXKHFs9eJ,0.551,268467,0.636,"['permanent wave', 'pop']",0FDzzruyVECATHXKHFs9eJ,0.00203,6,0.217,-7.125,1,0.0281,124.996,4,https://api.spotify.com/v1/tracks/0FDzzruyVECATHXKHFs9eJ,audio_features,spotify:track:0FDzzruyVECATHXKHFs9eJ,0.153,2014
10,0.0423,https://api.spotify.com/v1/audio-analysis/6RtPijgfPKROxEzTHNRiDp,0.774,224840,0.756,"['pop', 'reggae fusion']",6RtPijgfPKROxEzTHNRiDp,0.0,1,0.305,-4.995,1,0.0389,144.032,4,https://api.spotify.com/v1/tracks/6RtPijgfPKROxEzTHNRiDp,audio_features,spotify:track:6RtPijgfPKROxEzTHNRiDp,0.931,2014
11,0.431,https://api.spotify.com/v1/audio-analysis/7yq4Qj7cqayVTp3FF9CWbm,0.484,204280,0.731,"['indie folk', 'modern rock', 'neo mellow', 'pop']",7yq4Qj7cqayVTp3FF9CWbm,0.0,1,0.151,-6.694,1,0.0379,101.654,4,https://api.spotify.com/v1/tracks/7yq4Qj7cqayVTp3FF9CWbm,audio_features,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,0.51,2014
